callsign,landingTime,ifdelayed,eventTime1,eventTime2,utcTime,localTime,aircraftModel,aircraftModel2,fleetID,owner,airlineName,airportOriginName,airportOriginCode1,airportOriginCode2,airportOriginLat,airportOriginLng,airportOriginCountry,airportOriginOffset,airportDestName,airportDestCode1,airportDestCode2,airportDestLat,airportDestLng,airportDestCountry,airportDestOffset,timeScheduleDeparture,timeScheduleArrival,timeRealDeparture,timeRealArrival,duration,id,airportOriginCity,airportDestCity,realDepartTime,realDepartTime_local,realArriveTime,realArriveTime_local,from_to,from_to_2,route,flightTime
CAL523,Landed 17:49,green,1546854590,1546883390,2019/1/7 9:49,2019/1/7 17:49,B738,Boeing 737-809,B-18612,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Haikou Meilan International Airport,HAK,ZJHK,19.934851,110.4589,China,28800,1546845600,1546854900,1546846503,1546854590,8100,38,Taipei,Haikou,2019/1/7 7:35,2019/1/7 15:35,2019/1/7 9:49,2019/1/7 17:49,Taiwan_China,Taipei_Haikou,Taiwan_China,2.3
CAL524,Landed 21:16,green,1546866960,1546895760,2019/1/7 13:16,2019/1/7 21:16,B738,Boeing 737-809,B-18612,China Airlines,China Airlines,Haikou Meilan International Airport,HAK,ZJHK,19.934851,110.4589,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546859100,1546867200,1546859269,1546866960,7680,38,Haikou,Taipei,2019/1/7 11:07,2019/1/7 19:07,2019/1/7 13:16,2019/1/7 21:16,China_Taiwan,Haikou_Taipei,Taiwan_China,2.1
MDA975,Landed 17:26,green,1546680360,1546709160,2019/1/5 9:26,2019/1/5 17:26,B738,Boeing 737-809,B-18615,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shenyang Taoxian International Airport,SHE,ZYTX,41.639839,123.483398,China,28800,1546669800,1546681500,1546670497,1546680360,9840,39,Taipei,Shenyang,2019/1/5 6:41,2019/1/5 14:41,2019/1/5 9:26,2019/1/5 17:26,Taiwan_China,Taipei_Shenyang,Taiwan_China,2.7
MDA976,Landed 21:49,green,1546696156,1546724956,2019/1/5 13:49,2019/1/5 21:49,B738,Boeing 737-809,B-18615,China Airlines,China Airlines,Shenyang Taoxian International Airport,SHE,ZYTX,41.639839,123.483398,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546686000,1546698600,1546685280,1546696156,10860,39,Shenyang,Taipei,2019/1/5 10:48,2019/1/5 18:48,2019/1/5 13:49,2019/1/5 21:49,China_Taiwan,Shenyang_Taipei,Taiwan_China,3
MDA993,Landed 16:15,green,1546762500,1546791300,2019/1/6 8:15,2019/1/6 16:15,B738,Boeing 737-809,B-18615,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Zhengzhou Xinzheng International Airport,CGO,ZHCC,34.519669,113.840797,China,28800,1546752300,1546763100,1546753301,1546762500,9180,39,Taipei,Zhengzhou,2019/1/6 5:41,2019/1/6 13:41,2019/1/6 8:15,2019/1/6 16:15,Taiwan_China,Taipei_Zhengzhou,Taiwan_China,2.6
MDA994,Landed 19:57,green,1546775869,1546804669,2019/1/6 11:57,2019/1/6 19:57,B738,Boeing 737-809,B-18615,China Airlines,China Airlines,Zhengzhou Xinzheng International Airport,CGO,ZHCC,34.519669,113.840797,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546767000,1546777200,1546767300,1546775869,8580,39,Zhengzhou,Taipei,2019/1/6 9:35,2019/1/6 17:35,2019/1/6 11:57,2019/1/6 19:57,China_Taiwan,Zhengzhou_Taipei,Taiwan_China,2.4
MDA967,Landed 08:24,green,1546475091,1546503891,2019/1/3 0:24,2019/1/3 8:24,B738,Boeing 737-809,B-18617,China Airlines,China Airlines,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,1546471200,1546476300,1546471517,1546475091,3600,40,Kaohsiung,Xiamen,2019/1/2 23:25,2019/1/3 7:25,2019/1/3 0:24,2019/1/3 8:24,Taiwan_China,Kaohsiung_Xiamen,Taiwan_China,1
MDA968,Landed 11:18,green,1546485492,1546514292,2019/1/3 3:18,2019/1/3 11:18,B738,Boeing 737-809,B-18617,China Airlines,China Airlines,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,1546481400,1546487400,1546482177,1546485492,3300,40,Xiamen,Kaohsiung,2019/1/3 2:22,2019/1/3 10:22,2019/1/3 3:18,2019/1/3 11:18,China_Taiwan,Xiamen_Kaohsiung,Taiwan_China,0.9
MDA953,Landed 19:11,green,1546600260,1546629060,2019/1/4 11:11,2019/1/4 19:11,B738,Boeing 737-809,B-18617,China Airlines,China Airlines,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,Changsha Huanghua International Airport,CSX,ZGHA,28.196667,113.220833,China,28800,1546593600,1546602000,1546593776,1546600260,6480,40,Kaohsiung,Changsha,2019/1/4 9:22,2019/1/4 17:22,2019/1/4 11:11,2019/1/4 19:11,Taiwan_China,Kaohsiung_Changsha,Taiwan_China,1.8
MDA954,Landed 22:29,green,1546612141,1546640941,2019/1/4 14:29,2019/1/4 22:29,B738,Boeing 737-809,B-18617,China Airlines,China Airlines,Changsha Huanghua International Airport,CSX,ZGHA,28.196667,113.220833,China,28800,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,1546605600,1546613400,1546605360,1546612141,6780,40,Changsha,Kaohsiung,2019/1/4 12:36,2019/1/4 20:36,2019/1/4 14:29,2019/1/4 22:29,China_Taiwan,Changsha_Kaohsiung,Taiwan_China,1.9
CAL585,Landed 10:02,green,1546740169,1546768969,2019/1/6 2:02,2019/1/6 10:02,B738,Boeing 737-809,B-18617,China Airlines,China Airlines,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,1546734900,1546740900,1546735097,1546740169,5100,40,Kaohsiung,Shenzhen,2019/1/6 0:38,2019/1/6 8:38,2019/1/6 2:02,2019/1/6 10:02,Taiwan_China,Kaohsiung_Shenzhen,Taiwan_China,1.4
CAL586,Landed 12:50,green,1546750204,1546779004,2019/1/6 4:50,2019/1/6 12:50,B738,Boeing 737-809,B-18617,China Airlines,China Airlines,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.63925,113.8106,China,28800,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,1546745700,1546751100,1546745825,1546750204,4380,40,Shenzhen,Kaohsiung,2019/1/6 3:37,2019/1/6 11:37,2019/1/6 4:50,2019/1/6 12:50,China_Taiwan,Shenzhen_Kaohsiung,Taiwan_China,1.2
MDA269,Landed 09:58,green,1546394280,1546423080,2019/1/2 1:58,2019/1/2 9:58,B738,Boeing 737-8Q8,B-18651,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Changchun Longjia International Airport,CGQ,ZYCC,43.996208,125.685303,China,28800,1546383000,1546395000,1546383346,1546394280,10920,41,Taipei,Changchun,2019/1/1 22:55,2019/1/2 6:55,2019/1/2 1:58,2019/1/2 9:58,Taiwan_China,Taipei_Changchun,Taiwan_China,3
MDA270,Landed 14:32,green,1546410760,1546439560,2019/1/2 6:32,2019/1/2 14:32,B738,Boeing 737-8Q8,B-18651,China Airlines,China Airlines,Changchun Longjia International Airport,CGQ,ZYCC,43.996208,125.685303,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546398900,1546412100,1546399380,1546410760,11400,41,Changchun,Taipei,2019/1/2 3:23,2019/1/2 11:23,2019/1/2 6:32,2019/1/2 14:32,China_Taiwan,Changchun_Taipei,Taiwan_China,3.2
CAL525,Landed 09:41,green,1546738883,1546767683,2019/1/6 1:41,2019/1/6 9:41,B738,Boeing 737-8Q8,B-18651,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Sanya Phoenix International Airport,SYX,ZJSY,18.302891,109.412201,China,28800,1546728900,1546738800,1546730479,1546738883,8400,41,Taipei,Sanya,2019/1/5 23:21,2019/1/6 7:21,2019/1/6 1:41,2019/1/6 9:41,Taiwan_China,Taipei_Sanya,Taiwan_China,2.3
CAL526,Landed 13:03,green,1546750985,1546779785,2019/1/6 5:03,2019/1/6 13:03,B738,Boeing 737-8Q8,B-18651,China Airlines,China Airlines,Sanya Phoenix International Airport,SYX,ZJSY,18.302891,109.412201,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546742400,1546751700,1546743301,1546750985,7680,41,Sanya,Taipei,2019/1/6 2:55,2019/1/6 10:55,2019/1/6 5:03,2019/1/6 13:03,China_Taiwan,Sanya_Taipei,Taiwan_China,2.1
CAL549,Landed 15:53,green,1546847637,1546876437,2019/1/7 7:53,2019/1/7 15:53,B738,Boeing 737-8Q8,B-18651,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xuzhou Guanyin Airport,XUZ,ZSXZ,34.052925,117.554077,China,28800,1546839600,1546848600,1546840491,1546847637,7140,41,Taipei,Xuzhou,2019/1/7 5:54,2019/1/7 13:54,2019/1/7 7:53,2019/1/7 15:53,Taiwan_China,Taipei_Xuzhou,Taiwan_China,2
CAL550,Landed 19:27,green,1546860460,1546889260,2019/1/7 11:27,2019/1/7 19:27,B738,Boeing 737-8Q8,B-18651,China Airlines,China Airlines,Xuzhou Guanyin Airport,XUZ,ZSXZ,34.052925,117.554077,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546852200,1546860900,1546853310,1546860460,7140,41,Xuzhou,Taipei,2019/1/7 9:28,2019/1/7 17:28,2019/1/7 11:27,2019/1/7 19:27,China_Taiwan,Xuzhou_Taipei,Taiwan_China,2
CAL539,Landed 09:45,green,1546307100,1546335900,2019/1/1 1:45,2019/1/1 9:45,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Weihai Dashuibo Airport,WEH,ZSWH,37.188141,122.236069,China,28800,1546298100,1546307700,1546300091,1546307100,7020,42,Taipei,Weihai,2018/12/31 23:48,2019/1/1 7:48,2019/1/1 1:45,2019/1/1 9:45,Taiwan_China,Taipei_Weihai,Taiwan_China,2
CAL540,Landed 13:59,green,1546322363,1546351163,2019/1/1 5:59,2019/1/1 13:59,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Weihai Dashuibo Airport,WEH,ZSWH,37.188141,122.236069,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546311300,1546321500,1546314300,1546322363,8040,42,Weihai,Taipei,2019/1/1 3:45,2019/1/1 11:45,2019/1/1 5:59,2019/1/1 13:59,China_Taiwan,Weihai_Taipei,Taiwan_China,2.2
CAL509,Landed 18:53,green,1546339999,1546368799,2019/1/1 10:53,2019/1/1 18:53,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,1546332600,1546340400,1546334043,1546339999,5940,42,Taipei,Wuxi,2019/1/1 9:14,2019/1/1 17:14,2019/1/1 10:53,2019/1/1 18:53,Taiwan_China,Taipei_Wuxi,Taiwan_China,1.7
CAL510,Landed 22:20,green,1546352430,1546381230,2019/1/1 14:20,2019/1/1 22:20,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546344600,1546352700,1546345005,1546352430,7440,42,Wuxi,Taipei,2019/1/1 12:16,2019/1/1 20:16,2019/1/1 14:20,2019/1/1 22:20,China_Taiwan,Wuxi_Taipei,Taiwan_China,2.1
CAL549,Landed 10:48,green,1546397336,1546426136,2019/1/2 2:48,2019/1/2 10:48,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xuzhou Guanyin Airport,XUZ,ZSXZ,34.052925,117.554077,China,28800,1546388400,1546397400,1546389551,1546397336,7800,42,Taipei,Xuzhou,2019/1/2 0:39,2019/1/2 8:39,2019/1/2 2:48,2019/1/2 10:48,Taiwan_China,Taipei_Xuzhou,Taiwan_China,2.2
CAL550,Landed 13:52,green,1546408365,1546437165,2019/1/2 5:52,2019/1/2 13:52,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Xuzhou Guanyin Airport,XUZ,ZSXZ,34.052925,117.554077,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546401000,1546409700,1546400938,1546408365,7440,42,Xuzhou,Taipei,2019/1/2 3:48,2019/1/2 11:48,2019/1/2 5:52,2019/1/2 13:52,China_Taiwan,Xuzhou_Taipei,Taiwan_China,2.1
CAL523,Landed 17:40,green,1546422040,1546450840,2019/1/2 9:40,2019/1/2 17:40,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Haikou Meilan International Airport,HAK,ZJHK,19.934851,110.4589,China,28800,1546413600,1546422900,1546414616,1546422040,7440,42,Taipei,Haikou,2019/1/2 7:36,2019/1/2 15:36,2019/1/2 9:40,2019/1/2 17:40,Taiwan_China,Taipei_Haikou,Taiwan_China,2.1
CAL524,Landed 21:04,green,1546434240,1546463040,2019/1/2 13:04,2019/1/2 21:04,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Haikou Meilan International Airport,HAK,ZJHK,19.934851,110.4589,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546427100,1546435200,1546427668,1546434240,6600,42,Haikou,Taipei,2019/1/2 11:14,2019/1/2 19:14,2019/1/2 13:04,2019/1/2 21:04,China_Taiwan,Haikou_Taipei,Taiwan_China,1.8
CAL525,Landed 09:22,green,1546478524,1546507324,2019/1/3 1:22,2019/1/3 9:22,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Sanya Phoenix International Airport,SYX,ZJSY,18.302891,109.412201,China,28800,1546469700,1546479600,1546470381,1546478524,8160,42,Taipei,Sanya,2019/1/2 23:06,2019/1/3 7:06,2019/1/3 1:22,2019/1/3 9:22,Taiwan_China,Taipei_Sanya,Taiwan_China,2.3
CAL526,Landed 13:02,green,1546491751,1546520551,2019/1/3 5:02,2019/1/3 13:02,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Sanya Phoenix International Airport,SYX,ZJSY,18.302891,109.412201,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546483200,1546492500,1546483916,1546491751,7860,42,Sanya,Taipei,2019/1/3 2:51,2019/1/3 10:51,2019/1/3 5:02,2019/1/3 13:02,China_Taiwan,Sanya_Taipei,Taiwan_China,2.2
CAL549,Landed 10:46,green,1546656360,1546685160,2019/1/5 2:46,2019/1/5 10:46,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xuzhou Guanyin Airport,XUZ,ZSXZ,34.052925,117.554077,China,28800,1546647600,1546656600,1546649200,1546656360,7140,42,Taipei,Xuzhou,2019/1/5 0:46,2019/1/5 8:46,2019/1/5 2:46,2019/1/5 10:46,Taiwan_China,Taipei_Xuzhou,Taiwan_China,2
CAL550,Landed 13:57,green,1546667823,1546696623,2019/1/5 5:57,2019/1/5 13:57,B738,Boeing 737-8Q8,B-18652,China Airlines,China Airlines,Xuzhou Guanyin Airport,XUZ,ZSXZ,34.052925,117.554077,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546660200,1546668900,1546660290,1546667823,7560,42,Xuzhou,Taipei,2019/1/5 3:51,2019/1/5 11:51,2019/1/5 5:57,2019/1/5 13:57,China_Taiwan,Xuzhou_Taipei,Taiwan_China,2.1
CAL545,Landed 17:25,green,1546334729,1546363529,2019/1/1 9:25,2019/1/1 17:25,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Nanchang Changbei International Airport,KHN,ZSCN,28.865,115.900002,China,28800,1546324200,1546335000,1546325764,1546334729,8940,44,Taipei,Nanchang,2019/1/1 6:56,2019/1/1 14:56,2019/1/1 9:25,2019/1/1 17:25,Taiwan_China,Taipei_Nanchang,Taiwan_China,2.5
CAL546,Landed 21:10,green,1546348254,1546377054,2019/1/1 13:10,2019/1/1 21:10,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Nanchang Changbei International Airport,KHN,ZSCN,28.865,115.900002,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546338600,1546348500,1546339889,1546348254,8340,44,Nanchang,Taipei,2019/1/1 10:51,2019/1/1 18:51,2019/1/1 13:10,2019/1/1 21:10,China_Taiwan,Nanchang_Taipei,Taiwan_China,2.3
MDA975,Landed 17:36,green,1546335360,1546364160,2019/1/1 9:36,2019/1/1 17:36,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shenyang Taoxian International Airport,SHE,ZYTX,41.639839,123.483398,China,28800,1546324200,1546335900,1546325384,1546335360,9960,45,Taipei,Shenyang,2019/1/1 6:49,2019/1/1 14:49,2019/1/1 9:36,2019/1/1 17:36,Taiwan_China,Taipei_Shenyang,Taiwan_China,2.8
MDA976,Landed 22:28,green,1546352913,1546381713,2019/1/1 14:28,2019/1/1 22:28,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Shenyang Taoxian International Airport,SHE,ZYTX,41.639839,123.483398,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546340400,1546353000,1546341060,1546352913,11880,45,Shenyang,Taipei,2019/1/1 11:11,2019/1/1 19:11,2019/1/1 14:28,2019/1/1 22:28,China_Taiwan,Shenyang_Taipei,Taiwan_China,3.3
TTW129,Landed 19:06,green,1546427196,1546455996,2019/1/2 11:06,2019/1/2 19:06,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,1546419000,1546426800,1546420710,1546427196,6480,45,Taipei,Wuxi,2019/1/2 9:18,2019/1/2 17:18,2019/1/2 11:06,2019/1/2 19:06,Taiwan_China,Taipei_Wuxi,Taiwan_China,1.8
TTW130,Landed 22:34,yellow,1546439690,1546468490,2019/1/2 14:34,2019/1/2 22:34,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546430400,1546438500,1546432384,1546439690,7320,45,Wuxi,Taipei,2019/1/2 12:33,2019/1/2 20:33,2019/1/2 14:34,2019/1/2 22:34,China_Taiwan,Wuxi_Taipei,Taiwan_China,2
CAL523,Landed 17:50,green,1546595407,1546624207,2019/1/4 9:50,2019/1/4 17:50,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Haikou Meilan International Airport,HAK,ZJHK,19.934851,110.4589,China,28800,1546586400,1546595700,1546587254,1546595407,8160,45,Taipei,Haikou,2019/1/4 7:34,2019/1/4 15:34,2019/1/4 9:50,2019/1/4 17:50,Taiwan_China,Taipei_Haikou,Taiwan_China,2.3
CAL524,Landed 21:16,green,1546607760,1546636560,2019/1/4 13:16,2019/1/4 21:16,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Haikou Meilan International Airport,HAK,ZJHK,19.934851,110.4589,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546599900,1546608000,1546601107,1546607760,6660,45,Haikou,Taipei,2019/1/4 11:25,2019/1/4 19:25,2019/1/4 13:16,2019/1/4 21:16,China_Taiwan,Haikou_Taipei,Taiwan_China,1.9
CAL577,Landed 11:32,yellow,1546831920,1546860720,2019/1/7 3:32,2019/1/7 11:32,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Changsha Huanghua International Airport,CSX,ZGHA,28.196667,113.220833,China,28800,1546823100,1546833000,1546824142,1546831920,7800,45,Taipei,Changsha,2019/1/7 1:22,2019/1/7 9:22,2019/1/7 3:32,2019/1/7 11:32,Taiwan_China,Taipei_Changsha,Taiwan_China,2.2
CAL578,Landed 15:19,green,1546845597,1546874397,2019/1/7 7:19,2019/1/7 15:19,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Changsha Huanghua International Airport,CSX,ZGHA,28.196667,113.220833,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546836600,1546845600,1546837860,1546845597,7740,45,Changsha,Taipei,2019/1/7 5:11,2019/1/7 13:11,2019/1/7 7:19,2019/1/7 15:19,China_Taiwan,Changsha_Taipei,Taiwan_China,2.2
CAL581,Landed 09:10,green,1546650617,1546679417,2019/1/5 1:10,2019/1/5 9:10,B738,Boeing 737-8FH,B-18657,China Airlines,China Airlines,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546643700,1546651800,1546644611,1546650617,6000,46,Kaohsiung,Shanghai,2019/1/4 23:30,2019/1/5 7:30,2019/1/5 1:10,2019/1/5 9:10,Taiwan_China,Kaohsiung_Shanghai,Taiwan_China,1.7
CAL582,Landed 13:00,green,1546664451,1546693251,2019/1/5 5:00,2019/1/5 13:00,B738,Boeing 737-8FH,B-18657,China Airlines,China Airlines,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Kaohsiung International Airport,KHH,RCKH,22.577089,120.349998,Taiwan,28800,1546656300,1546664400,1546657783,1546664451,6660,46,Shanghai,Kaohsiung,2019/1/5 3:09,2019/1/5 11:09,2019/1/5 5:00,2019/1/5 13:00,China_Taiwan,Shanghai_Kaohsiung,Taiwan_China,1.9
TTW129,Landed 18:53,green,1546858412,1546887212,2019/1/7 10:53,2019/1/7 18:53,B738,Boeing 737-8FH,B-18657,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,1546851000,1546858800,1546852443,1546858412,5940,46,Taipei,Wuxi,2019/1/7 9:14,2019/1/7 17:14,2019/1/7 10:53,2019/1/7 18:53,Taiwan_China,Taipei_Wuxi,Taiwan_China,1.7
TTW130,Landed 21:59,green,1546869540,1546898340,2019/1/7 13:59,2019/1/7 21:59,B738,Boeing 737-8FH,B-18657,China Airlines,China Airlines,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546862400,1546870500,1546862744,1546869540,6780,46,Wuxi,Taipei,2019/1/7 12:05,2019/1/7 20:05,2019/1/7 13:59,2019/1/7 21:59,China_Taiwan,Wuxi_Taipei,Taiwan_China,1.9
MDA951,Landed 16:18,green,1546503480,1546532280,2019/1/3 8:18,2019/1/3 16:18,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Yancheng Nanyang Airport,YNZ,ZSYN,33.385555,120.125275,China,28800,1546495200,1546503300,1546496751,1546503480,6720,48,Taipei,Yancheng,2019/1/3 6:25,2019/1/3 14:25,2019/1/3 8:18,2019/1/3 16:18,Taiwan_China,Taipei_Yancheng,Taiwan_China,1.9
MDA952,Landed 19:23,green,1546514623,1546543423,2019/1/3 11:23,2019/1/3 19:23,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Yancheng Nanyang Airport,YNZ,ZSYN,33.385555,120.125275,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546506900,1546515300,1546507680,1546514623,6960,48,Yancheng,Taipei,2019/1/3 9:28,2019/1/3 17:28,2019/1/3 11:23,2019/1/3 19:23,China_Taiwan,Yancheng_Taipei,Taiwan_China,1.9
CAL509,Landed 19:04,green,1546513493,1546542293,2019/1/3 11:04,2019/1/3 19:04,B738,Boeing 737-8AL,B-18661,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,1546505400,1546513200,1546506971,1546513493,6540,49,Taipei,Wuxi,2019/1/3 9:16,2019/1/3 17:16,2019/1/3 11:04,2019/1/3 19:04,Taiwan_China,Taipei_Wuxi,Taiwan_China,1.8
CAL510,Landed 22:16,green,1546525008,1546553808,2019/1/3 14:16,2019/1/3 22:16,B738,Boeing 737-8AL,B-18661,China Airlines,China Airlines,Wuxi Sunan Shuofang International Airport,WUX,ZSWX,31.492889,120.424377,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546517400,1546525500,1546517948,1546525008,7080,49,Wuxi,Taipei,2019/1/3 12:19,2019/1/3 20:19,2019/1/3 14:16,2019/1/3 22:16,China_Taiwan,Wuxi_Taipei,Taiwan_China,2
