callsign,landingTime,ifdelayed,eventTime1,eventTime2,utcTime,localTime,aircraftModel,aircraftModel2,fleetID,owner,airlineName,airportOriginName,airportOriginCode1,airportOriginCode2,airportOriginLat,airportOriginLng,airportOriginCountry,airportOriginOffset,airportDestName,airportDestCode1,airportDestCode2,airportDestLat,airportDestLng,airportDestCountry,airportDestOffset,timeScheduleDeparture,timeScheduleArrival,timeRealDeparture,timeRealArrival,duration,id,airportOriginCity,airportDestCity,realDepartTime,realDepartTime_local,realArriveTime,realArriveTime_local,from_to,from_to_2,route
CAL053,Landed 10:28,green,1546648121,1546684121,2019/1/5 0:28,2019/1/5 10:28,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,1546616700,1546649400,1546618889,1546648121,29220,4,Taipei,Brisbane,2019/1/4 16:21,2019/1/5 0:21,2019/1/5 0:28,2019/1/5 10:28,Taiwan_Australia,Taipei_Brisbane,Taiwan_Australia
CAL053,Landed 18:59,green,1546667946,1546714746,2019/1/5 5:59,2019/1/5 18:59,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,Auckland Airport,AKL,NZAA,-37.007999,174.791595,New Zealand,46800,1546657200,1546668900,1546657978,1546667946,9960,4,Brisbane,Auckland,2019/1/5 3:12,2019/1/5 13:12,2019/1/5 5:59,2019/1/5 18:59,Australia_New Zealand,Brisbane_Auckland,Australia_New Zealand
CAL054,Landed 20:54,green,1546685661,1546721661,2019/1/5 10:54,2019/1/5 20:54,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Auckland Airport,AKL,NZAA,-37.007999,174.791595,New Zealand,46800,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,1546674300,1546687500,1546675341,1546685661,10320,4,Auckland,Brisbane,2019/1/5 8:02,2019/1/5 21:02,2019/1/5 10:54,2019/1/5 20:54,New Zealand_Australia,Auckland_Brisbane,Australia_New Zealand
CAL054,Landed 05:32,green,1546723943,1546752743,2019/1/5 21:32,2019/1/6 5:32,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546693500,1546725000,1546694508,1546723943,29460,4,Brisbane,Taipei,2019/1/5 13:21,2019/1/5 23:21,2019/1/5 21:32,2019/1/6 5:32,Australia_Taiwan,Brisbane_Taipei,Taiwan_Australia
CAL721,Landed 13:20,green,1546752009,1546780809,2019/1/6 5:20,2019/1/6 13:20,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Kuala Lumpur International Airport,KUL,WMKK,2.745578,101.7099,Malaysia,28800,1546734600,1546751700,1546737029,1546752009,15000,4,Taipei,Kuala Lumpur,2019/1/6 1:10,2019/1/6 9:10,2019/1/6 5:20,2019/1/6 13:20,Taiwan_Malaysia,Taipei_Kuala Lumpur,Taiwan_Malaysia
CAL722,Landed 18:57,green,1546772258,1546801058,2019/1/6 10:57,2019/1/6 18:57,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Kuala Lumpur International Airport,KUL,WMKK,2.745578,101.7099,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546755900,1546772400,1546757510,1546772258,14760,4,Kuala Lumpur,Taipei,2019/1/6 6:51,2019/1/6 14:51,2019/1/6 10:57,2019/1/6 18:57,Malaysia_Taiwan,Kuala Lumpur_Taipei,Taiwan_Malaysia
CAL053,Landed 10:42,green,1546821751,1546857751,2019/1/7 0:42,2019/1/7 10:42,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,1546789500,1546822200,1546791837,1546821751,29940,4,Taipei,Brisbane,2019/1/6 16:23,2019/1/7 0:23,2019/1/7 0:42,2019/1/7 10:42,Taiwan_Australia,Taipei_Brisbane,Taiwan_Australia
CAL053,Landed 19:01,green,1546840900,1546887700,2019/1/7 6:01,2019/1/7 19:01,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,Auckland Airport,AKL,NZAA,-37.007999,174.791595,New Zealand,46800,1546830000,1546841700,1546831287,1546840900,9600,4,Brisbane,Auckland,2019/1/7 3:21,2019/1/7 13:21,2019/1/7 6:01,2019/1/7 19:01,Australia_New Zealand,Brisbane_Auckland,Australia_New Zealand
CAL054,Landed 21:17,green,1546859879,1546895879,2019/1/7 11:17,2019/1/7 21:17,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Auckland Airport,AKL,NZAA,-37.007999,174.791595,New Zealand,46800,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,1546847100,1546860300,1546848501,1546859879,11400,4,Auckland,Brisbane,2019/1/7 8:08,2019/1/7 21:08,2019/1/7 11:17,2019/1/7 21:17,New Zealand_Australia,Auckland_Brisbane,Australia_New Zealand
CAL054,Landed 05:48,green,1546897712,1546926512,2019/1/7 21:48,2019/1/8 5:48,B77W,Boeing 777-309(ER),B-18005,China Airlines,China Airlines,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546866300,1546897800,1546867923,1546897712,29760,4,Brisbane,Taipei,2019/1/7 13:32,2019/1/7 23:32,2019/1/7 21:48,2019/1/8 5:48,Australia_Taiwan,Brisbane_Taipei,Taiwan_Australia
CAL130,Landed 12:42,green,1546314123,1546346523,2019/1/1 3:42,2019/1/1 12:42,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Sapporo New Chitose Airport,CTS,RJCC,42.7752,141.6922,Japan,32400,1546302900,1546315800,1546303630,1546314123,10500,5,Taipei,Sapporo,2019/1/1 0:47,2019/1/1 8:47,2019/1/1 3:42,2019/1/1 12:42,Taiwan_Japan,Taipei_Sapporo,Taiwan_Japan
CAL131,Landed 18:18,yellow,1546337888,1546366688,2019/1/1 10:18,2019/1/1 18:18,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Sapporo New Chitose Airport,CTS,RJCC,42.7752,141.6922,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546320000,1546336800,1546321766,1546337888,16140,5,Sapporo,Taipei,2019/1/1 5:49,2019/1/1 14:49,2019/1/1 10:18,2019/1/1 18:18,Japan_Taiwan,Sapporo_Taipei,Taiwan_Japan
CAL004,Landed 17:55,green,1546394108,1546365308,2019/1/2 1:55,2019/1/1 17:55,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,San Francisco International Airport,SFO,KSFO,37.618969,-122.374001,United States,-28800,1546357200,1546397100,1546359070,1546394108,35040,5,Taipei,San Francisco,2019/1/1 16:11,2019/1/2 0:11,2019/1/2 1:55,2019/1/1 17:55,Taiwan_United States,Taipei_San Francisco,Taiwan_United States
CAL003,Landed 05:32,green,1546464752,1546493552,2019/1/2 21:32,2019/1/3 5:32,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,San Francisco International Airport,SFO,KSFO,37.618969,-122.374001,United States,-28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546416300,1546466100,1546417399,1546464752,47340,5,San Francisco,Taipei,2019/1/2 8:23,2019/1/2 0:23,2019/1/2 21:32,2019/1/3 5:32,United States_Taiwan,San Francisco_Taipei,Taiwan_United States
CAL156,Landed 11:46,green,1546483568,1546515968,2019/1/3 2:46,2019/1/3 11:46,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,1546474200,1546483200,1546476257,1546483568,7320,5,Taipei,Osaka,2019/1/3 0:44,2019/1/3 8:44,2019/1/3 2:46,2019/1/3 11:46,Taiwan_Japan,Taipei_Osaka,Taiwan_Japan
CAL157,Landed 14:57,green,1546498674,1546527474,2019/1/3 6:57,2019/1/3 14:57,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546487400,1546498800,1546489073,1546498674,9600,5,Osaka,Taipei,2019/1/3 4:17,2019/1/3 13:17,2019/1/3 6:57,2019/1/3 14:57,Japan_Taiwan,Osaka_Taipei,Taiwan_Japan
CAL503,Landed 18:34,green,1546511684,1546540484,2019/1/3 10:34,2019/1/3 18:34,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546505100,1546511700,1546506800,1546511684,4860,5,Taipei,Shanghai,2019/1/3 9:13,2019/1/3 17:13,2019/1/3 10:34,2019/1/3 18:34,Taiwan_China,Taipei_Shanghai,Taiwan_China
CAL504,Landed 21:37,green,1546522663,1546551463,2019/1/3 13:37,2019/1/3 21:37,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546516200,1546524000,1546517574,1546522663,5100,5,Shanghai,Taipei,2019/1/3 12:12,2019/1/3 20:12,2019/1/3 13:37,2019/1/3 21:37,China_Taiwan,Shanghai_Taipei,Taiwan_China
CAL781,Landed 10:04,green,1546571041,1546596241,2019/1/4 3:04,2019/1/4 10:04,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Ho Chi Minh City International Airport,SGN,VVTS,10.81879,106.651802,Vietnam,25200,1546557600,1546570800,1546560133,1546571041,10920,5,Taipei,Ho Chi Minh City,2019/1/4 0:02,2019/1/4 8:02,2019/1/4 3:04,2019/1/4 10:04,Taiwan_Vietnam,Taipei_Ho Chi Minh City,Taiwan_Vietnam
CAL782,Landed 15:28,green,1546586928,1546615728,2019/1/4 7:28,2019/1/4 15:28,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Ho Chi Minh City International Airport,SGN,VVTS,10.81879,106.651802,Vietnam,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546574400,1546586100,1546576912,1546586928,10020,5,Ho Chi Minh City,Taipei,2019/1/4 4:41,2019/1/4 11:41,2019/1/4 7:28,2019/1/4 15:28,Vietnam_Taiwan,Ho Chi Minh City_Taipei,Taiwan_Vietnam
CAL100,Landed 13:26,green,1546662376,1546694776,2019/1/5 4:26,2019/1/5 13:26,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,1546651800,1546662600,1546653656,1546662376,8700,5,Taipei,Tokyo,2019/1/5 2:00,2019/1/5 10:00,2019/1/5 4:26,2019/1/5 13:26,Taiwan_Japan,Taipei_Tokyo,Taiwan_Japan
CAL101,Landed 17:41,green,1546681292,1546710092,2019/1/5 9:41,2019/1/5 17:41,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546666500,1546681500,1546668402,1546681292,12900,5,Tokyo,Taipei,2019/1/5 6:06,2019/1/5 15:06,2019/1/5 9:41,2019/1/5 17:41,Japan_Taiwan,Tokyo_Taipei,Taiwan_Japan
CAL053,Landed 10:29,green,1546734575,1546770575,2019/1/6 0:29,2019/1/6 10:29,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,1546703100,1546735800,1546705136,1546734575,29460,5,Taipei,Brisbane,2019/1/5 16:18,2019/1/6 0:18,2019/1/6 0:29,2019/1/6 10:29,Taiwan_Australia,Taipei_Brisbane,Taiwan_Australia
CAL053,Landed 18:55,green,1546754100,1546800900,2019/1/6 5:55,2019/1/6 18:55,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,Auckland Airport,AKL,NZAA,-37.007999,174.791595,New Zealand,46800,1546743600,1546755300,1546744262,1546754100,9840,5,Brisbane,Auckland,2019/1/6 3:11,2019/1/6 13:11,2019/1/6 5:55,2019/1/6 18:55,Australia_New Zealand,Brisbane_Auckland,Australia_New Zealand
CAL054,Landed 21:18,green,1546773495,1546809495,2019/1/6 11:18,2019/1/6 21:18,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Auckland Airport,AKL,NZAA,-37.007999,174.791595,New Zealand,46800,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,1546760700,1546773900,1546762629,1546773495,10860,5,Auckland,Brisbane,2019/1/6 8:17,2019/1/6 21:17,2019/1/6 11:18,2019/1/6 21:18,New Zealand_Australia,Auckland_Brisbane,Australia_New Zealand
CAL054,Landed 05:29,green,1546810151,1546838951,2019/1/6 21:29,2019/1/7 5:29,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Brisbane Airport,BNE,YBBN,-27.3841,153.117493,Australia,36000,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546779900,1546811400,1546781089,1546810151,29040,5,Brisbane,Taipei,2019/1/6 13:24,2019/1/6 23:24,2019/1/6 21:29,2019/1/7 5:29,Australia_Taiwan,Brisbane_Taipei,Taiwan_Australia
CAL771,Landed 14:06,green,1546841191,1546869991,2019/1/7 6:06,2019/1/7 14:06,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Denpasar Ngurah Rai International Airport,DPS,WADD,-8.74816,115.167099,Indonesia,28800,1546823400,1546843200,1546824276,1546841191,16920,5,Taipei,Denpasar,2019/1/7 1:24,2019/1/7 9:24,2019/1/7 6:06,2019/1/7 14:06,Taiwan_Indonesia,Taipei_Denpasar,Taiwan_Indonesia
CAL772,Landed 20:37,green,1546864646,1546893446,2019/1/7 12:37,2019/1/7 20:37,B77W,Boeing 777-309(ER),B-18006,China Airlines,China Airlines,Denpasar Ngurah Rai International Airport,DPS,WADD,-8.74816,115.167099,Indonesia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546847100,1546866000,1546847335,1546864646,17340,5,Denpasar,Taipei,2019/1/7 7:48,2019/1/7 15:48,2019/1/7 12:37,2019/1/7 20:37,Indonesia_Taiwan,Denpasar_Taipei,Taiwan_Indonesia
CAL004,Landed 17:57,green,1546307820,1546279020,2019/1/1 1:57,2018/12/31 17:57,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,San Francisco International Airport,SFO,KSFO,37.618969,-122.374001,United States,-28800,1546270800,1546310700,1546271610,1546307820,36240,6,Taipei,San Francisco,2018/12/31 15:53,2018/12/31 23:53,2019/1/1 1:57,2018/12/31 17:57,Taiwan_United States,Taipei_San Francisco,Taiwan_United States
CAL003,Landed 05:18,green,1546377505,1546406305,2019/1/1 21:18,2019/1/2 5:18,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),San Francisco International Airport,SFO,KSFO,37.618969,-122.374001,United States,-28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546329900,1546379700,1546331715,1546377505,45780,6,San Francisco,Taipei,2019/1/1 8:35,2019/1/1 0:35,2019/1/1 21:18,2019/1/2 5:18,United States_Taiwan,San Francisco_Taipei,Taiwan_United States
CAL130,Landed 12:41,green,1546400481,1546432881,2019/1/2 3:41,2019/1/2 12:41,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Sapporo New Chitose Airport,CTS,RJCC,42.7752,141.6922,Japan,32400,1546389300,1546402200,1546389938,1546400481,10560,6,Taipei,Sapporo,2019/1/2 0:45,2019/1/2 8:45,2019/1/2 3:41,2019/1/2 12:41,Taiwan_Japan,Taipei_Sapporo,Taiwan_Japan
CAL131,Landed 18:25,green,1546424710,1546453510,2019/1/2 10:25,2019/1/2 18:25,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Sapporo New Chitose Airport,CTS,RJCC,42.7752,141.6922,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546408800,1546425120,1546409458,1546424710,15240,6,Sapporo,Taipei,2019/1/2 6:10,2019/1/2 15:10,2019/1/2 10:25,2019/1/2 18:25,Japan_Taiwan,Sapporo_Taipei,Taiwan_Japan
CAL004,Landed 18:39,green,1546483176,1546454376,2019/1/3 2:39,2019/1/2 18:39,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,San Francisco International Airport,SFO,KSFO,37.618969,-122.374001,United States,-28800,1546443600,1546483500,1546448186,1546483176,34980,6,Taipei,San Francisco,2019/1/2 16:56,2019/1/3 0:56,2019/1/3 2:39,2019/1/2 18:39,Taiwan_United States,Taipei_San Francisco,Taiwan_United States
CAL003,Landed 05:56,yellow,1546552619,1546581419,2019/1/3 21:56,2019/1/4 5:56,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),San Francisco International Airport,SFO,KSFO,37.618969,-122.374001,United States,-28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546506000,1546554660,1546507896,1546552619,44700,6,San Francisco,Taipei,2019/1/3 9:31,2019/1/3 1:31,2019/1/3 21:56,2019/1/4 5:56,United States_Taiwan,San Francisco_Taipei,Taiwan_United States
CAL721,Landed 13:18,green,1546579134,1546607934,2019/1/4 5:18,2019/1/4 13:18,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Kuala Lumpur International Airport,KUL,WMKK,2.745578,101.7099,Malaysia,28800,1546561800,1546578900,1546563984,1546579134,15180,6,Taipei,Kuala Lumpur,2019/1/4 1:06,2019/1/4 9:06,2019/1/4 5:18,2019/1/4 13:18,Taiwan_Malaysia,Taipei_Kuala Lumpur,Taiwan_Malaysia
CAL722,Landed 18:49,green,1546598962,1546627762,2019/1/4 10:49,2019/1/4 18:49,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Kuala Lumpur International Airport,KUL,WMKK,2.745578,101.7099,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546583100,1546599600,1546584312,1546598962,14640,6,Kuala Lumpur,Taipei,2019/1/4 6:45,2019/1/4 14:45,2019/1/4 10:49,2019/1/4 18:49,Malaysia_Taiwan,Kuala Lumpur_Taipei,Taiwan_Malaysia
CAL771,Landed 14:27,green,1546669633,1546698433,2019/1/5 6:27,2019/1/5 14:27,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Denpasar Ngurah Rai International Airport,DPS,WADD,-8.74816,115.167099,Indonesia,28800,1546650600,1546670400,1546652001,1546669633,17640,6,Taipei,Denpasar,2019/1/5 1:33,2019/1/5 9:33,2019/1/5 6:27,2019/1/5 14:27,Taiwan_Indonesia,Taipei_Denpasar,Taiwan_Indonesia
CAL772,Landed 21:43,yellow,1546695780,1546724580,2019/1/5 13:43,2019/1/5 21:43,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Denpasar Ngurah Rai International Airport,DPS,WADD,-8.74816,115.167099,Indonesia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546674300,1546693200,1546678197,1546695780,17580,6,Denpasar,Taipei,2019/1/5 8:49,2019/1/5 16:49,2019/1/5 13:43,2019/1/5 21:43,Indonesia_Taiwan,Denpasar_Taipei,Taiwan_Indonesia
CAL501,Landed 10:44,green,1546742658,1546771458,2019/1/6 2:44,2019/1/6 10:44,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546735800,1546743000,1546737872,1546742658,4800,6,Taipei,Shanghai,2019/1/6 1:24,2019/1/6 9:24,2019/1/6 2:44,2019/1/6 10:44,Taiwan_China,Taipei_Shanghai,Taiwan_China
CAL502,Landed 14:30,green,1546756222,1546785022,2019/1/6 6:30,2019/1/6 14:30,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546747500,1546755300,1546751096,1546756222,5100,6,Shanghai,Taipei,2019/1/6 5:04,2019/1/6 13:04,2019/1/6 6:30,2019/1/6 14:30,China_Taiwan,Shanghai_Taipei,Taiwan_China
CAL012,Landed 18:30,yellow,1546817456,1546799456,2019/1/6 23:30,2019/1/6 18:30,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,New York John F. Kennedy International Airport,JFK,KJFK,40.639751,-73.7789,United States,-18000,1546767000,1546818068,1546769102,1546817456,48360,6,Taipei,New York,2019/1/6 10:05,2019/1/6 18:05,2019/1/6 23:30,2019/1/6 18:30,Taiwan_United States,Taipei_New York,Taiwan_United States
CAL011,Landed 05:37,green,1546897067,1546925867,2019/1/7 21:37,2019/1/8 5:37,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),New York John F. Kennedy International Airport,JFK,KJFK,40.639751,-73.7789,United States,-18000,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546838400,1546897800,1546841221,1546897067,55860,6,New York,Taipei,2019/1/7 6:07,2019/1/7 1:07,2019/1/7 21:37,2019/1/8 5:37,United States_Taiwan,New York_Taipei,Taiwan_United States
CAL104,Landed 16:15,green,1546326916,1546359316,2019/1/1 7:15,2019/1/1 16:15,B77W,Boeing 777-36N(ER),B-18051,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,1546317300,1546328100,1546318165,1546326916,8760,7,Taipei,Tokyo,2019/1/1 4:49,2019/1/1 12:49,2019/1/1 7:15,2019/1/1 16:15,Taiwan_Japan,Taipei_Tokyo,Taiwan_Japan
CAL105,Landed 21:14,yellow,1546348448,1546377248,2019/1/1 13:14,2019/1/1 21:14,B77W,Boeing 777-36N(ER),B-18051,China Airlines,China Airlines,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546332300,1546347300,1546334209,1546348448,14220,7,Tokyo,Taipei,2019/1/1 9:16,2019/1/1 18:16,2019/1/1 13:14,2019/1/1 21:14,Japan_Taiwan,Tokyo_Taipei,Taiwan_Japan
CAL501,Landed 10:27,green,1546396078,1546424878,2019/1/2 2:27,2019/1/2 10:27,B77W,Boeing 777-36N(ER),B-18051,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546390200,1546397400,1546391127,1546396078,4980,7,Taipei,Shanghai,2019/1/2 1:05,2019/1/2 9:05,2019/1/2 2:27,2019/1/2 10:27,Taiwan_China,Taipei_Shanghai,Taiwan_China
